source_pdf,page_number,accident_code,accident_name,basic_fault_ratio,modification_factors,related_cases,raw_text
과실비율인정기준,85,보20,횡단시설 부근(신호등 없음) [보20~보21],,야간·기타 시야장애:+10; 횡단금지규제 있음:+10; 보·차도 구분 없음(중앙선이 있음):-5; 보·차도 구분 없음(중앙선이 없음):-15; 정지선 안쪽 지점:-10; 야간·기타 시야장애:+10; 횡단금지규제 있음:+10,,"제1장.
자동차와
보행자의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 084
(4) 횡단시설 부근(신호등 없음) [보20~보21]
직선도로 횡단보도 부근 보행자 횡단 사고
보20
(보) 횡단보도 10m 이내 횡단
(차) 직진
보행자 기본 과실비율 20
① 야간·기타 시야장애 +10
간선도로 +10
정지·후퇴·ㄹ자 보행 +10
과 ② 횡단금지규제 있음 +10
실 주택·상점가·학교 -5
비 집단횡단 -5
율 ③ 보·차도 구분 없음(중앙선이 있음) -5
④ 보·차도 구분 없음(중앙선이 없음) -15
⑤ 정지선 안쪽 지점 -10
조
어린이·노인·장애인 -5
정
노인·장애인보호구역 -15
예
어린이 보호구역(신호기 미설치 횡단보도
시 ⑥ (또는 정지선이 설치된 경우)) -30
⑦ 차의 현저한 과실 -10
차의 중대한 과실 -20
보행자 급진입 비적용
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
육교 및 지하도"
과실비율인정기준,86,보20,보20 차량이 신호등이 없는 통상의 횡단보도 부근에서 도로를 건너고 있던 보행자를 충격한,,,,"제1장.
자동차와
보행자의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 085
사고 상황
⊙ 보20 차량이 신호등이 없는 통상의 횡단보도 부근에서 도로를 건너고 있던 보행자를 충격한
사고이다.
⊙ 보21 차량이 직진 중 육교 및 지하도 부근에서 도로를 건너고 있던 보행자를 충격한 사고
이다.
기본 과실비율 해설
⊙ 보20 신호등이 없는 통상의 횡단보도 부근의 사고이므로 차량의 신호위반 과실은 없으나,
도로교통법 제27조 제1항에 따라 차량이 보행자를 보호할 의무가 있으므로 횡단보도를
벗어난 지점에서 도로를 횡단한 보행자의 기본 과실비율을 20%로 정하였다.
⊙ 보21 육교나 지하도가 설치된 경우에는 횡단보도가 설치된 경우보다 운전자가 보행자의
존재를 예견하기 어렵다는 점을 감안하여 보행자의 기본 과실비율을 40%로 정하였다.
수정요소(인과관계를 감안한 과실비율 조정) 해설
① 사고가 야간에 발생하였거나 차량에게 기타 시야장애가 있었던 경우 또는 사고 발생"
과실비율인정기준,90,보22,도로 유형별 [보22~보23],,간선도로:+10; 대각선 횡단:+10; 횡단금지규제 있음:+10; 보·차도 구분 없음(중앙선이 있음):-5; 보·차도 구분 없음(중앙선이 없음):-15,,"제1장.
자동차와
보행자의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 089
(5) 횡단보도 없음
1) 도로 유형별 [보22~보23]
교차로(도로폭 기준별) 횡단 중 사고
보22
(보) 교차로 횡단
(차) 교차로 주행
(가) 소로 횡단 10
보행자 기본
(나) 동일폭 횡단 20
과실비율 (다) 대로 횡단 30
보행자 급진입 +5
야간·기타 시야장애 +10
과 ① 간선도로 +10
실 정지·후퇴·ㄹ자 보행 +10
비 ② 대각선 횡단 +10
③ 횡단금지규제 있음 +10
율
주택·상점가·학교 -5
집단횡단 -5
조
④ 보·차도 구분 없음(중앙선이 있음) -5
정
⑤ 보·차도 구분 없음(중앙선이 없음) -15
예 어린이·노인·장애인 -5
시 어린이·노인·장애인보호구역 -15
⑥ 차의 현저한 과실 -10
차의 중대한 과실 -20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
사고 상황
⊙ 신호등이 없는 교차로에서"
과실비율인정기준,94,보23,,,간선도로:+10; 횡단금지규제 있음:+10; 보·차도 구분없음(중앙선이 없음):-15; 차의 현저한 과실:-10,,"제1장.
자동차와
보행자의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 093
단일로(중앙선 없음) 횡단 중 사고
보23
(보) 횡단
(차) 직진
보행자 기본 과실비율 20
보행자 급진입 +5
야간·기타 시야장애 +10
과 ① 간선도로 +10
실 정지·후퇴·ㄹ자 보행 +10
비 ② 횡단금지규제 있음 +10
율
주택·상점가·학교 -5
집단횡단 -5
조
정 ③ 보·차도 구분없음(중앙선이 없음) -15
예 어린이·노인·장애인 -5
시 어린이·노인·장애인보호구역 -15
④ 차의 현저한 과실 -10
차의 중대한 과실 -20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
사고 상황
⊙ 차량이 통상의 단일로(직선로 또는 곡선로)에서 도로를 횡단하고 있던 보행자를 충격한
사고이다.
기본 과실비율 해설
⊙ 보행자가 도로를 횡단할 때 부주의한 과실이 있지만, 차량은 도로교통법 제27조 제5항에
따라 보행자가 횡단보도가 설"
과실비율인정기준,97,보24,보도와 차도(구분 있음) [보24~보26],,차량진출입 허용구간:+5; 간선도로:+5; 야간·기타 시야장애:+10,,"제1장.
자동차와
보행자의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 096
2) 보도와 차도(구분 있음) [보24~보26]
자동차 보도 침범 사고
보24
(보) 보도 보행
(차) 보도 침범 주행
보행자 기본 과실비율 0
① 차량진출입 허용구간 +5
야간·기타 시야장애
과 간선도로
실 정지·후퇴·ㄹ자 보행
비
보행자 급 진입
율
주택·상점가·학교
비적용
조 어린이·노인·장애인
정
어린이·노인·장애인 보호구역
예
시 차의 현저한 과실
차의 중대한 과실
보·차도 구분 없음
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
보행자의 차도보행중 사고(보도 공사중)
보25
(보) 차도 보행(보도 공사 또는 퇴적토 등)
(차) 차도 주행
보행자 기본 과실비율 10
③ 간선도로 +5
정지·후퇴·ㄹ자 보행 +5
과 ② 야간·기타 시야장애 +10
실
비 주택·상점가·학교 -5
율 집단보행 -5
조 어린이·노인·장애인 -5"
과실비율인정기준,98,보26,,,야간·기타 시야장애:+10; 간선도로:+10,,"제1장.
자동차와
보행자의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 097
차도보행중 사고(보·차도 경계 거리)
보26
(보) 차도보행(보·차도 경계 1m 내외)
(차) 차도주행
보행자 기본 (가) 1m이내 20
과실비율 (나) 1m이상 30
② 야간·기타 시야장애 +10
정지·후퇴·ㄹ자 보행 +10
과
③ 간선도로 +10
실
비 주택·상점가·학교 -5
율 집단보행 -5
어린이·노인·장애인 -5
조
정 어린이·노인·장애인보호구역 -15
예 차의 현저한 과실 -10
시
차의 중대한 과실 -20
보행자 급진입 비적용
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
사고 상황
⊙ 보24 보도와 차도의 구분이 있는 도로에서 차도를 진행하는 차량이 “차도가 아닌 장소”로
진출 또는 “차도가 아닌 장소”에서 차도로 진입하다가 보도 위를 걷고 있는 보행자를 충격한
사고이다.
⊙ 보25 보도와 차도의 구분이 있는 도"
과실비율인정기준,99,보25,보25 도로공사 등으로 인하여 보행자가 보도를 통행하는 것이 불가능하여 부득이 차도를,,,,"제1장.
자동차와
보행자의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 098
⊙ 보25 도로공사 등으로 인하여 보행자가 보도를 통행하는 것이 불가능하여 부득이 차도를
통행한 경우에 차도를 통행하였다는 점을 감안하여 보행자의 기본 과실비율을 10%로
정하였다.
⊙ 보26 도로교통법 제8조 제1항 단서에 의거한 부득이한 경우가 아님에도 보행자가
차도를 통행한 경우에 보행자의 과실을 가산하여야 하는데, 차도측단을 보행한 경우에는
보행자의 기본 과실비율을 20%, 그 외의 경우에는 보행자의 기본 과실비율을 30%로
정하였다.
수정요소(인과관계를 감안한 과실비율 조정) 해설
① 차량진출입 허용구간이란, 인도이긴 하나 주유소 출입구, 주차장 출입구 등 차량의 통행이
허용된 구간을 말하며 이 경우에는 보행자도 차량의 동태에 주의하여야 할 의무가 있으므로
보행자의 과실을 5%까지 가산할 수 있다.
② 사고가 야간에 발생하였거나 차량에게 기타 시야장애가 있었던 경우 차"
과실비율인정기준,101,보27,보도와 차도(구분 없음) [보27~보28],,ㄹ자 보행:+5; 고의로 차량 진행 방해:+15,,"제1장.
자동차와
보행자의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 100
3) 보도와 차도(구분 없음) [보27~보28]
중앙선이 없는 차도 보행 중 사고
보27-1
(보) 차도 보행
(차) 차도 주행
보행자 기본 과실비율 0
야간·기타 시야장애 +5
① ㄹ자 보행 +5
과 ② 고의로 차량 진행 방해 +15
실
비 주택·상점가·학교 -5
율 집단보행 -5
조 어린이·노인·장애인 -5
정 어린이·노인·장애인보호구역 -15
예
차의 현저한 과실 -10
시
차의 중대한 과실 -20
보행자 급진입 비적용
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
사고 상황
⊙ 보도와 차도의 구별이 없는 도로 중 중앙선이 없는 도로(일방통행인 경우에는 차선으로
구분되지 아니한 도로에 한정함, 이하 같음)에서 차량의 동일(반대)방향으로 통행하는
보행자를 충격한 사고이다.
기본 과실비율 해설
⊙ 도로교통법 제8조 제3항에 "
과실비율인정기준,104,보27,,,간선도로:+10; 간선도로:+10,,"제1장.
자동차와
보행자의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 103
차도 가장자리 보행 중 사고
(중앙선이 있는 도로, 일방통행인 경우 차선으로 구분된 도로를 포함)
보27-2
(보) 차도 가장자리 보행
(차) 차도 주행
보행자 기본 과실비율 0
야간·기타 시야장애 +10
① 간선도로 +10
과 ㄹ자 보행 +10
실
비 주택·상점가·학교 -5
율 집단보행 -5
조 어린이·노인·장애인 -5
정 어린이·노인·장애인보호구역 -15
예
차의 현저한 과실 -10
시
차의 중대한 과실 -20
보행자 급진입 비적용
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
차도 중앙부분 보행 중 사고
(중앙선이 있는 도로, 일방통행인 경우 차선으로 구분된 도로를 포함)
보28
(보) 차도 중앙부분 보행
(차) 차도 주행
보행자 기본 과실비율 20
야간·기타 시야장애 +10
① 간선도로 +10
과 ㄹ자 보행 +10
실
"
과실비율인정기준,105,보27,보27-2 보도와 차도의 구별이 없는 도로에서 차량이 도로의 가장자리에서 차량의 동,,,,"제1장.
자동차와
보행자의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 104
사고 상황
⊙ 보27-2 보도와 차도의 구별이 없는 도로에서 차량이 도로의 가장자리에서 차량의 동
일 (반대)방향으로 통행하는 보행자를 충격한 사고이다.
⊙ 보28 보도와 차도의 구별이 없는 도로에서 차량이 도로의 중앙부분에서 차량의 동일
(반대)방향으로 통행하는 보행자를 충격한 사고이다.
기본 과실비율 해설
⊙ 보27-2 도로교통법 제27조 제4항에 따라 차량은 차도측단을 보행하는 보행자와 거리
를 두고 진행하여 보행자를 보호할 의무가 있으므로 차량의 일방과실로 정하였다.
⊙ 보28 보행자가 도로 중앙부분을 진행한 경우 차량 주행에 부주의한 보행자의 과실을 인정
하여 기본 과실비율을 20%로 정하였다.
수정요소(인과관계를 감안한 과실비율 조정) 해설
① 간선도로의 경우에는 운전자에게 보행자의 차도보행 예견가능성이 적으므로 보행자의
과실을 10%까지 가산하고 차도측단을 제외하고"
과실비율인정기준,107,보29,기타 사고유형 [보29~보36],,,,"제1장.
자동차와
보행자의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 106
(6) 기타 사고유형 [보29~보36]
보행자 전용도로 사고
보29-1
(보) 보행자 전용도로 보행
(차) 보행자 전용도로 침범 주행
보행자 기본 과실비율 0
야간·기타 시야장애
간선도로
과 정지·후퇴·ㄹ자 보행
실
비 보행자 급 진입
율 주택·상점가·학교
비적용
어린이·노인·장애인
조
정 어린이·노인·장애인 보호구역
예
차의 현저한 과실
시
차의 중대한 과실
보·차도 구분 없음
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
사고 상황
⊙ 도로교통법 제28조에 따라 설치된 보행자전용도로에서의 차량과 보행자간 사고이다.
도로교통법 제6조에 따라 차량의 통행이 제한되어 있고 보행자만 통행하는 도로에서 차량이
진행하다가 보행자를 충격한 사고이다.
기본 과실비율 해설
⊙ 보행자 보호를 위해 차량의 통행이 제한되는 곳에서 발생한 사고이"
